@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','R','N','Y',19,1000000,6,0,0,1928,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','Y','Y','N','N',97.98,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1928,'S','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',165.77,'Live'
'N','R','N','Y',10,1000000,7,0,0,1929,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',154.39,'Live'
'N','R','N','Y',5,1000000,6,2200,13.59,1931,'S','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',160.52,'Live'
'Y','R','N','Y',12,1000000,3,0,0,1933,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',288.16,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1935,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',118.2,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1936,'W','F','Y','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',129,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1937,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',178.87,'Live'
'N','R','N','Y',7,1000000,6,0,0,1938,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',145.29,'Live'
'N','N','N','Y',31,1000000,7,0,0,1938,'M','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',312.73,'Live'
'N','R','N','Y',5,1000000,6,0,0,1938,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',265.56,'Live'
'N','R','N','Y',11,1000000,7,2500,16.29,1940,'C','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',252.97,'Live'
'N','R','N','Y',3,1000000,6,0,0,1941,'W','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',257.84,'Live'
'N','R','N','Y',10,1000000,7,0,0,1941,'M','M','N','Y',3,11,15,'Y',180,'N','UN','N','N',1946,'PureDD','N','N','N','N',371.08,'Live'
'N','E','N','Y',33,1000000,6,0,0,1944,'O','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',247.51,'Lapsed'
'N','R','N','Y',0,1000000,7,0,0,1945,'M','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',165.46,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1945,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',266.44,'Live'
'N','R','N','Y',12,1000000,7,0,0,1947,'M','F','N','N',4,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',169.43,'Lapsed'
'N','E','N','Y',19,1000000,6,0,0,1951,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',212.14,'Live'
'N','E','N','Y',0,1000000,6,0,0,1955,'D','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',203.33,'Lapsed'
'N','E','N','Y',0,1000000,7,0,0,1956,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',227.4,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1959,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',220.69,'Lapsed'
'N','R','N','Y',3,1000000,5,0,0,1962,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',372.94,'Cancelled'
'N','R','N','Y',0,1000000,4,4368,23.04,1923,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',141.13,'Live'
'N','R','N','Y',0,1000000,6,0,0,1926,'O','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',123.56,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1930,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',196.54,'Live'
'N','R','N','Y',1,1000000,6,0,0,1933,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',114.56,'Live'
'N','R','N','Y',8,1000000,6,0,0,1935,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',142.5,'Lapsed'
'N','R','N','Y',14,1000000,7,0,0,1935,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',229.75,'Live'
'N','R','N','Y',11,1000000,6,0,0,1936,'W','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',161.97,'Lapsed'
'Y','R','N','Y',7,1000000,5,0,0,1943,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',238.72,'Live'
'N','R','N','Y',7,1000000,7,0,0,1944,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',229.16,'Live'
'N','R','N','Y',15,1000000,6,300,5.99,1945,'C','M','N','Y',4,11,15,'Y',90,'N','PH','N','N',1920,'NonDD','N','N','N','N',200,'Cancelled'
'N','R','N','Y',4,1000000,6,0,0,1948,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','Y','Y',198.65,'Live'
'N','E','N','Y',33,1000000,9,0,0,1950,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',284.99,'Live'
'N','E','N','Y',3,1000000,6,0,0,1957,'O','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',230.9,'Live'
'N','E','N','Y',10,1000000,6,0,0,1959,'S','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',281.76,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1926,'M','M','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',197.12,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1930,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',264.67,'Live'
'N','R','N','Y',5,1000000,5,257,6.38,1931,'P','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',133.79,'Lapsed'
'Y','R','N','Y',0,1000000,0,0,0,1932,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','Y','Y',171.45,'Lapsed'
'N','R','N','Y',31,1000000,7,0,0,1932,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',205.78,'Live'
'Y','R','N','Y',1,1000000,2,0,0,1933,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',319.91,'Live'
'N','R','N','Y',3,1000000,6,0,0,1934,'P','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',200.11,'Live'
'N','R','N','Y',7,1000000,7,0,0,1934,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',157.76,'Lapsed'
'Y','R','N','Y',0,1000000,3,0,0,1935,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','Y','Y',172.15,'Live'
'N','R','N','Y',5,1000000,7,1000,5.92,1935,'W','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',180.59,'Live'
'N','R','N','Y',12,1000000,6,0,0,1936,'M','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'DD-Other','N','N','N','N',115,'Live'
'N','R','N','Y',0,1000000,6,0,0,1938,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',191.63,'Live'
'Y','R','N','Y',10,1000000,5,0,0,1939,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',157.58,'Live'
'N','R','N','Y',19,1000000,6,2300,18.95,1939,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',228.78,'Live'
'N','R','N','Y',20,1000000,6,0,0,1940,'W','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',2000,'NonDD','N','N','N','N',135,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1945,'P','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',321.06,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',121.83,'Lapsed'
'N','E','N','Y',2,1000000,6,1822,11.61,1947,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',322.63,'Live'
'Y','R','N','Y',13,1000000,3,0,0,1948,'S','M','N','Y',3,11,15,'N',30,'N','PH','N','N',1870,'PureDD','N','N','N','N',309.16,'Cancelled'
'Y','R','N','Y',22,1000000,7,0,0,1948,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1870,'NonDD','N','N','N','N',286.81,'Lapsed'
'N','R','N','Y',11,1000000,7,3000,19.56,1953,'M','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','Y','Y','N','Y',323.2,'Live'
'N','E','N','Y',13,1000000,7,0,0,1953,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',218.85,'Live'
'N','E','N','Y',12,1000000,6,0,0,1963,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',147.26,'Live'
'N','R','N','Y',3,1000000,7,0,0,1923,'M','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','Y','Y',143.92,'Live'
'N','R','N','Y',14,1000000,7,0,0,1923,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',165.32,'Live'
'Y','R','N','Y',13,1000000,3,0,0,1927,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',371.17,'Lapsed'
'N','R','N','Y',1,1000000,7,0,0,1929,'W','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',127.18,'Live'
'N','R','N','Y',19,1000000,6,0,0,1929,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','N','N','N',418.01,'Live'
'N','R','N','Y',14,1000000,6,0,0,1930,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',119.64,'Live'
'N','R','N','Y',3,1000000,6,0,0,1932,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',175.42,'Live'
'N','R','N','Y',18,1000000,6,1790,20.02,1932,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','Y','Y',294.06,'Lapsed'
'N','R','N','Y',8,1000000,9,0,0,1933,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',132.38,'Live'
'N','R','N','Y',19,1000000,7,0,0,1933,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','Y','Y','N','N',193.79,'Lapsed'
'N','R','N','Y',13,1000000,7,0,0,1934,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',170.12,'Live'
'N','R','N','Y',7,1000000,6,0,0,1935,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',168.92,'Live'
'N','R','N','Y',23,1000000,6,0,0,1935,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',504.82,'Live'
'N','R','N','Y',10,1000000,9,0,0,1938,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',162.37,'Live'
'N','R','N','Y',18,1000000,6,1200,10.27,1939,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','Y','N',185.65,'Live'
'N','R','N','Y',18,1000000,6,0,0,1940,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',184.11,'Lapsed'
'Y','R','N','Y',7,1000000,4,0,0,1942,'A','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',163.23,'Live'
'N','R','N','Y',14,1000000,6,0,0,1943,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',136.81,'Live'
'N','E','N','Y',9,1000000,7,0,0,1943,'S','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',216.14,'Live'
'N','R','N','Y',21,1000000,7,0,0,1943,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','N','N','N','N',153.49,'Cancelled'
'N','R','N','Y',5,1000000,6,0,0,1944,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',152.82,'Lapsed'
'Y','R','N','Y',13,1000000,3,0,0,1945,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',211.66,'Live'
'N','E','N','Y',1,1000000,6,0,0,1946,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',180.08,'Live'
'N','R','N','Y',13,1000000,7,0,0,1946,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',192.57,'Live'
'N','R','N','Y',1,1000000,5,0,0,1947,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',391.36,'Live'
'N','E','N','Y',13,1000000,6,0,0,1947,'S','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','Y','Y',203.05,'Live'
'N','R','N','Y',12,1000000,7,0,0,1949,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','Y','N',161.83,'Live'
'N','E','N','Y',11,1000000,6,0,0,1952,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1870,'PureDD','N','N','N','N',365.32,'Live'
'Y','E','N','Y',1,1000000,0,0,0,1952,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',291.22,'Lapsed'
'N','E','N','Y',8,1000000,6,0,0,1957,'M','M','N','Y',5,11,15,'Y',0,'Y','PH','N','N',1990,'PureDD','N','N','N','N',302.24,'Live'
'N','S','Y','Y',15,1000000,6,0,0,1961,'S','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',197.36,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1926,'O','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',198.79,'Lapsed'
'N','R','N','Y',30,1000000,7,0,0,1928,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',294.41,'Live'
'Y','R','N','Y',21,1000000,3,0,0,1928,'P','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',353.79,'Live'
'Y','R','N','Y',16,1000000,6,0,0,1929,'W','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',170.52,'Live'
'N','R','N','Y',3,1000000,6,0,0,1932,'O','M','N','Y',4,11,15,'N',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',260.33,'Lapsed'
'N','R','N','Y',10,1000000,7,0,0,1932,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',150.88,'Live'
'N','R','N','Y',0,1000000,6,0,0,1933,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',116.83,'Live'
'N','R','N','Y',15,1000000,6,800,6.6,1933,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','N','N','N','N',187.77,'Live'
'Y','R','N','Y',0,1000000,4,1800,8.58,1934,'W','F','N','Y',5,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','Y','Y','N','N',325.67,'Live'
'N','R','N','Y',11,1000000,6,0,0,1934,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',153.19,'Lapsed'
'N','R','N','Y',27,1000000,6,0,0,1938,'S','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',104.51,'Live'
'Y','R','N','Y',3,1000000,3,1297,9.11,1939,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',193.81,'Live'
'Y','S','N','Y',12,1000000,3,0,0,1941,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',308.1,'Live'
'N','R','N','Y',8,1000000,6,0,0,1944,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','Y','Y',183.51,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1944,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',143.3,'Live'
'Y','E','N','Y',2,1000000,3,0,0,1949,'P','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',471.64,'Live'
'N','E','N','Y',11,1000000,6,750,17.21,1954,'O','M','N','Y',5,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',312.76,'Live'
'N','E','N','Y',7,1000000,9,0,0,1956,'D','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',143.88,'Lapsed'
'N','E','N','Y',3,1000000,6,1500,11.83,1967,'O','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',241.07,'Live'
'Y','R','N','Y',4,1000000,2,0,0,1922,'M','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',246.01,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1925,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',230.5,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1925,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',192.78,'Lapsed'
'N','R','N','Y',46,1000000,6,3100,38.46,1928,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',414.35,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1930,'W','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',175.4,'Lapsed'
'N','R','N','Y',0,1000000,9,0,0,1931,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',162.4,'Lapsed'
'N','R','N','Y',3,1000000,5,0,0,1931,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',150.8,'Live'
'N','R','N','Y',8,1000000,6,0,0,1932,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',180.95,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1932,'P','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',210.43,'Lapsed'
'Y','R','N','Y',16,1000000,2,5000,30.75,1935,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',334.72,'Lapsed'
'N','R','N','Y',9,1000000,6,2500,13.33,1936,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',139.47,'Live'
'N','R','N','Y',11,1000000,5,0,0,1936,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',118.22,'Live'
'N','R','N','Y',17,1000000,6,0,0,1936,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',225.62,'Live'
'N','R','N','Y',1,1000000,6,0,0,1937,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',170.69,'Live'
'N','R','N','Y',19,1000000,6,2000,12.36,1937,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',240.07,'Live'
'N','R','N','Y',13,1000000,6,1600,8.53,1937,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','Y','N',229.23,'Lapsed'
'N','R','N','Y',16,1000000,7,0,0,1938,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',367.51,'Live'
'N','R','N','Y',14,1000000,6,0,0,1939,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',175.99,'Lapsed'
'N','R','N','Y',6,1000000,6,0,0,1940,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',267.01,'Live'
'N','R','N','Y',24,1000000,7,2500,15.92,1941,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',139.95,'Live'
'N','R','N','Y',5,1000000,6,0,0,1943,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',179.24,'Live'
'N','R','N','Y',13,1000000,6,0,0,1946,'P','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',306.66,'Live'
'N','R','N','Y',18,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',164.25,'Live'
'Y','R','N','Y',20,1000000,3,0,0,1946,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','Y','Y',113.1,'Lapsed'
'N','R','N','Y',27,1000000,3,8880,93.89,1946,'M','M','Y','Y',5,11,15,'Y',0,'N','PH','Y','N',2000,'NonDD','N','N','Y','Y',430.56,'Live'
'N','E','N','Y',0,1000000,6,0,0,1947,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',143.55,'Lapsed'
'N','R','N','Y',11,1000000,6,5325,42.4,1948,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',424.93,'Live'
'N','E','N','Y',5,1000000,6,6000,37.06,1949,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',233.3,'Live'
'N','E','N','Y',32,1000000,6,2500,11.68,1950,'M','M','N','N',3,11,3,'Y',0,'N','PH','Y','N',1980,'DD-Other','Y','Y','Y','Y',260.11,'Lapsed'
'N','E','N','Y',0,1000000,6,0,0,1955,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','Y','N','N','N',249.84,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1920,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','Y','Y','N','N',167.42,'Live'
'N','R','N','Y',1,1000000,7,3200,18.96,1925,'S','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',2000,'NonDD','N','N','N','N',237.28,'Live'
'N','R','N','Y',46,1000000,6,0,0,1925,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',335.88,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1927,'O','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',147.04,'Live'
'N','R','N','Y',6,1000000,7,0,0,1927,'W','F','N','N',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',155,'Live'
'N','R','N','Y',7,1000000,6,0,0,1927,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',205.29,'Live'
'N','R','N','Y',20,1000000,6,0,0,1928,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',189.34,'Live'
'N','R','N','Y',24,1000000,7,0,0,1928,'W','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',321.44,'Live'
'N','R','N','Y',12,1000000,6,1500,9.27,1929,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',229.29,'Live'
'N','R','N','Y',12,1000000,6,0,0,1932,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',169.28,'Lapsed'
'N','R','N','Y',14,1000000,5,3850,47.55,1932,'P','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','Y','Y',391.46,'Live'
'N','R','N','Y',26,1000000,6,0,0,1933,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',110,'Lapsed'
'N','R','N','Y',11,1000000,7,0,0,1935,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1920,'DD-Other','N','N','N','N',155.11,'Lapsed'
'N','R','N','Y',12,1000000,6,400,9.94,1935,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',211.14,'Live'
'N','R','N','Y',13,1000000,6,0,0,1936,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',165.4,'Live'
'N','R','N','Y',17,1000000,7,0,0,1937,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',154.65,'Lapsed'
'Y','R','N','Y',20,1000000,2,0,0,1938,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',328.61,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1939,'P','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',168.29,'Live'
