@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','E','N','Y',18,1000000,7,0,0,1946,'M','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','Y','Y','N','N',250.06,'Live'
'N','S','N','Y',10,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'DD-Other','N','N','N','N',141.56,'Lapsed'
'N','R','N','Y',19,1000000,6,0,0,1947,'P','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',432.89,'Live'
'N','R','N','Y',19,1000000,6,500,10.41,1947,'M','M','Y','Y',4,11,15,'Y',0,'Y','PH','N','N',1960,'DD-Other','N','N','N','N',361.49,'Live'
'N','E','N','Y',6,1000000,6,400,19.54,1948,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','Y','Y','Y','Y',398.8,'Live'
'N','R','N','Y',24,1000000,8,0,0,1949,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','Y','Y',268.9,'Lapsed'
'N','E','N','Y',3,1000000,6,2100,20.07,1951,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',396.54,'Live'
'N','E','N','Y',21,1000000,7,7600,23.67,1952,'D','F','N','Y',4,11,15,'Y',30,'N','PH','Y','N',1980,'NonDD','N','N','N','N',271.15,'Live'
'N','E','N','Y',0,1000000,5,0,0,1953,'M','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',273.54,'Live'
'N','R','N','Y',16,1000000,7,1000,6.44,1953,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',313.98,'Live'
'N','E','N','Y',10,1000000,7,0,0,1956,'S','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','Y','Y',274.16,'Lapsed'
'N','E','N','Y',10,1000000,6,0,0,1959,'D','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',379.76,'Live'
'N','R','N','Y',15,1000000,6,0,0,1915,'O','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',311.47,'Live'
'N','R','N','Y',8,1000000,6,0,0,1921,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',174.38,'Live'
'N','R','N','Y',20,1000000,6,0,0,1924,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','Y','N','N','N',216.17,'Live'
'N','R','N','Y',4,1000000,7,0,0,1925,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',178.67,'Live'
'N','R','N','Y',4,1000000,5,0,0,1926,'W','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',169.45,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1926,'P','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',233.52,'Live'
'N','R','N','Y',18,1000000,5,0,0,1926,'M','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',133.2,'Lapsed'
'N','R','N','Y',15,1000000,6,0,0,1926,'O','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',151.31,'Live'
'N','R','N','Y',36,1000000,7,0,0,1926,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',215.52,'Lapsed'
'N','R','N','Y',15,1000000,6,0,0,1927,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',130.52,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1927,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',174.71,'Live'
'N','R','N','Y',7,1000000,6,600,13.42,1928,'O','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',168.82,'Live'
'N','R','N','Y',13,1000000,6,0,0,1928,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',224.99,'Live'
'N','R','N','Y',3,1000000,6,0,0,1931,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',195.43,'Live'
'N','R','N','Y',6,1000000,6,0,0,1931,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','N','N','N','N',258.58,'Lapsed'
'N','R','N','Y',7,1000000,6,5900,76.62,1931,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','Y','N','Y','Y',185.74,'Live'
'N','R','N','Y',6,1000000,6,0,0,1932,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',184.87,'Live'
'N','R','N','Y',14,1000000,6,0,0,1932,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',138.13,'Live'
'N','R','N','Y',12,1000000,6,0,0,1932,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',157.56,'Live'
'N','R','N','Y',0,1000000,7,0,0,1933,'W','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',140.98,'Live'
'N','R','N','Y',14,1000000,6,0,0,1935,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',234.63,'Live'
'N','R','N','Y',13,1000000,5,1550,9.19,1935,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','N','N','N',253.4,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1936,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',155.34,'Lapsed'
'Y','R','N','Y',9,1000000,3,0,0,1936,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',300.53,'Live'
'N','R','N','Y',9,1000000,6,0,0,1936,'M','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',215.44,'Live'
'N','R','N','Y',10,1000000,6,0,0,1936,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','N','N','N','N',233.45,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1937,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',172.36,'Live'
'N','R','N','Y',23,1000000,7,0,0,1937,'M','M','N','Y',3,11,3,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',299.98,'Live'
'N','R','N','Y',0,1000000,6,0,0,1940,'M','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',127.7,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1940,'P','M','N','Y',3,11,15,'N',30,'N','PH','N','N',1869,'PureDD','N','N','N','N',196.03,'Cancelled'
'N','R','N','Y',23,1000000,6,0,0,1940,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',161.71,'Lapsed'
'Y','R','N','Y',19,1000000,1,0,0,1940,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',254,'Live'
'N','R','N','Y',11,1000000,6,0,0,1940,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',168.94,'Lapsed'
'N','R','N','Y',3,1000000,6,1000,6.18,1943,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',196.12,'Live'
'N','R','N','Y',0,1000000,6,0,0,1944,'M','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',151,'Lapsed'
'N','R','N','Y',2,1000000,6,0,0,1944,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',247.37,'Live'
'N','R','N','Y',13,1000000,6,0,0,1944,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',335.34,'Live'
'N','R','N','Y',4,1000000,6,0,0,1945,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',124.93,'Live'
'N','R','N','Y',25,1000000,6,0,0,1945,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',158.66,'Live'
'N','R','N','Y',4,1000000,6,0,0,1948,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',203.44,'Live'
'N','R','N','Y',14,1000000,6,0,0,1948,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',107.37,'Live'
'N','E','N','Y',9,1000000,6,0,0,1949,'D','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',223.09,'Lapsed'
'Y','R','N','Y',27,1000000,6,0,0,1949,'M','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1990,'NonDD','N','N','N','N',134.88,'Lapsed'
'N','E','N','Y',13,1000000,7,800,9.27,1950,'S','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1900,'PureDD','N','N','N','N',205.91,'Live'
'N','R','N','Y',12,1000000,6,0,0,1950,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','Y','Y','N','N',231.19,'Live'
'N','E','N','Y',14,1000000,7,0,0,1951,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',278.8,'Lapsed'
'N','H','N','Y',2,1000000,6,0,0,1952,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',225.51,'Live'
'Y','U','N','Y',8,1000000,6,0,0,1952,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1900,'PureDD','N','N','N','N',211,'Live'
'N','E','N','Y',19,1000000,6,0,0,1952,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',208.43,'Live'
'Y','E','N','Y',3,1000000,3,0,0,1953,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',233.14,'Live'
'N','E','N','Y',1,1000000,6,0,0,1953,'P','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',279.88,'Live'
'N','R','N','Y',3,1000000,6,0,0,1955,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',273.25,'Live'
'N','E','N','Y',3,1000000,6,0,0,1955,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',136.33,'Lapsed'
'N','E','N','Y',13,1000000,6,0,0,1955,'D','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',182.36,'Lapsed'
'N','E','N','Y',9,1000000,6,0,0,1959,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','Y','Y','Y','Y',133.37,'Cancelled'
'Y','E','N','Y',3,1000000,3,0,0,1960,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',240.83,'Live'
'N','E','N','Y',10,1000000,4,0,0,1960,'S','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','Y','N',105.08,'Lapsed'
'N','H','N','Y',0,1000000,6,0,0,1979,'M','F','N','N',4,11,3,'Y',0,'Y','PH','N','N',1990,'PureDD','N','N','N','N',455.52,'Live'
'N','R','N','Y',3,1000000,6,0,0,1920,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',176.33,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1920,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',191.39,'Live'
'N','R','N','Y',11,1000000,6,0,0,1920,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',299.6,'Live'
'N','R','N','Y',0,1000000,6,0,0,1924,'S','M','Y','N',2,11,15,'Y',30,'N','PH','N','N',1900,'DD-Other','N','N','N','N',198.53,'Cancelled'
'Y','R','N','Y',11,1000000,3,2000,15.92,1924,'W','F','N','Y',2,11,15,'Y',0,'Y','PH','Y','N',1990,'PureDD','N','N','N','N',165.84,'Live'
'N','R','N','Y',10,1000000,7,0,0,1924,'W','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',209.79,'Live'
'N','R','N','Y',1,1000000,6,0,0,1926,'P','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','Y','Y',143.39,'Live'
'N','R','N','Y',13,1000000,7,0,0,1927,'W','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',227.57,'Live'
'N','R','N','Y',0,1000000,6,0,0,1928,'W','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',149.96,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1928,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',175.93,'Live'
'N','R','N','Y',10,1000000,5,0,0,1928,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','Y',177.22,'Live'
'N','R','N','Y',7,1000000,7,0,0,1928,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',140.49,'Live'
'N','R','N','Y',3,1000000,6,0,0,1929,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',180.47,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1930,'S','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',163.44,'Lapsed'
'N','R','N','Y',5,1000000,5,0,0,1930,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',152.87,'Live'
'N','R','N','Y',8,1000000,6,0,0,1930,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',211.81,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1930,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','N','N','N',232.79,'Live'
'N','R','N','Y',14,1000000,6,0,0,1930,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',146.26,'Live'
'N','R','N','Y',3,1000000,6,0,0,1931,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',233.69,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1932,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',150.16,'Live'
'N','R','N','Y',15,1000000,6,0,0,1932,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',241.43,'Live'
'N','R','N','Y',3,1000000,7,0,0,1932,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',140.29,'Live'
'N','R','N','Y',31,1000000,7,0,0,1934,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',223.97,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1935,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',360.85,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1936,'M','M','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'DD-Other','N','N','N','N',154,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1937,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',173.44,'Live'
'N','R','N','Y',31,1000000,5,0,0,1937,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',126.66,'Live'
'N','R','N','Y',17,1000000,5,0,0,1938,'W','F','N','N',2,11,15,'Y',30,'Y','PH','N','N',2000,'PureDD','N','N','Y','Y',106.53,'Live'
'Y','R','N','Y',0,1000000,6,0,0,1939,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1869,'NonDD','N','N','N','N',247,'Live'
'N','R','N','Y',17,1000000,6,14605,86.53,1939,'W','F','N','Y',3,11,3,'Y',0,'N','PH','Y','N',1990,'NonDD','N','N','Y','N',262.61,'Lapsed'
'N','R','N','Y',17,1000000,6,0,0,1941,'P','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',542.88,'Live'
'N','R','N','Y',5,1000000,6,0,0,1942,'P','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',366.99,'Live'
'N','E','N','Y',0,1000000,6,0,0,1944,'M','M','N','Y',1,11,15,'N',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',177,'Lapsed'
'Y','R','N','Y',14,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',251.96,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1944,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',140.2,'Live'
'Y','R','N','Y',3,1000000,3,0,0,1944,'P','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',242.24,'Live'
'N','R','N','Y',11,1000000,6,0,0,1944,'S','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',119.9,'Live'
'N','E','N','Y',6,1000000,7,0,0,1945,'S','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',130.15,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1945,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',138.51,'Live'
'N','E','N','Y',12,1000000,4,0,0,1947,'S','M','Y','Y',4,11,15,'N',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',104.48,'Lapsed'
'Y','R','N','Y',2,1000000,3,5000,39.81,1947,'P','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','N','N','N','N',511.64,'Live'
'N','R','N','Y',17,1000000,6,0,0,1947,'O','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',367.42,'Live'
'N','R','N','Y',1,1000000,6,0,0,1947,'S','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',260.78,'Live'
'N','R','N','Y',28,1000000,6,0,0,1947,'M','M','Y','Y',4,11,15,'N',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',353.36,'Live'
'N','R','N','Y',0,1000000,7,0,0,1948,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',149.38,'Live'
'Y','R','N','Y',12,1000000,6,0,0,1949,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',207.53,'Live'
'N','E','N','Y',1,1000000,6,0,0,1950,'M','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',208.78,'Live'
'N','E','N','Y',0,1000000,6,0,0,1951,'M','F','Y','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',323.14,'Lapsed'
'Y','R','N','Y',4,1000000,7,4590,28.35,1954,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',310.73,'Live'
'N','E','N','Y',16,1000000,6,0,0,1955,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',202.57,'Lapsed'
'Y','E','N','Y',3,1000000,3,0,0,1956,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',273.86,'Live'
'Y','E','N','Y',2,1000000,3,0,0,1957,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',218.32,'Live'
'N','E','N','Y',11,1000000,7,0,0,1957,'M','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',237.3,'Live'
'Y','N','N','Y',9,1000000,0,0,0,1960,'D','F','N','Y',3,11,14,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',148,'Lapsed'
'Y','E','N','Y',24,1000000,6,0,0,1962,'M','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',190,'Lapsed'
'N','R','N','Y',20,1000000,6,8400,106.33,1963,'O','F','Y','Y',5,11,15,'Y',0,'N','PH','N','N',2000,'PureDD','N','N','N','N',530.64,'Live'
'N','E','N','Y',1,1000000,4,0,0,1965,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',242.13,'Lapsed'
'N','E','N','Y',5,1000000,6,700,6.34,1969,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',277.35,'Live'
'N','R','N','Y',16,1000000,6,0,0,1921,'W','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',180.26,'Live'
'N','R','N','Y',11,1000000,5,0,0,1922,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',120.03,'Live'
'N','R','N','Y',3,1000000,6,0,0,1925,'P','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',203.71,'Live'
'N','R','N','Y',10,1000000,6,0,0,1928,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','Y',180.39,'Live'
'N','R','N','Y',3,1000000,5,0,0,1928,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',151.61,'Lapsed'
'N','R','N','Y',25,1000000,6,0,0,1928,'W','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',201.42,'Live'
'N','R','N','Y',0,1000000,6,0,0,1930,'S','M','N','N',5,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',241.37,'Live'
'N','R','N','Y',13,1000000,6,0,0,1930,'W','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',202.57,'Live'
'N','R','N','Y',0,1000000,6,2000,8.4,1931,'W','F','N','N',4,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',209.1,'Live'
'N','R','N','Y',12,1000000,6,0,0,1931,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1869,'PureDD','N','N','N','N',168.91,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1931,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',171.01,'Live'
'N','R','N','Y',5,1000000,6,0,0,1932,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',150.44,'Live'
'N','E','N','Y',12,1000000,4,0,0,1932,'W','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',165.65,'Lapsed'
'N','R','N','Y',24,1000000,7,0,0,1932,'W','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',148.67,'Live'
'N','R','N','Y',8,1000000,6,0,0,1933,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',133.03,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1934,'W','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',153.32,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1934,'O','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',161.73,'Live'
'N','R','N','Y',24,1000000,6,0,0,1934,'D','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','Y','Y','N','N',284.86,'Live'
'N','R','N','Y',8,1000000,7,0,0,1935,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',174.43,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1937,'P','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',199.66,'Live'
'N','R','N','Y',14,1000000,6,0,0,1937,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','Y',133.21,'Live'
'N','R','N','Y',20,1000000,6,150,3.73,1937,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',167.28,'Live'
'N','R','N','Y',15,1000000,5,0,0,1939,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',298.97,'Live'
'N','R','N','Y',0,1000000,5,7900,40.33,1940,'O','F','Y','Y',2,11,15,'Y',0,'N','PH','Y','N',1946,'PureDD','N','N','N','N',392.64,'Cancelled'
'Y','R','N','Y',0,1000000,7,300,1.46,1940,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',221.39,'Live'
'N','R','N','Y',15,1000000,6,0,0,1940,'A','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',154.84,'Live'
'N','R','N','Y',13,1000000,6,0,0,1943,'M','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',233.92,'Live'
'N','R','N','Y',8,1000000,6,0,0,1945,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',177.57,'Live'
'N','N','N','Y',18,1000000,7,1500,9.77,1946,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',232.82,'Lapsed'
'N','E','N','Y',4,1000000,4,300,7.45,1948,'M','M','N','Y',4,11,15,'N',30,'Y','PH','Y','N',1960,'NonDD','N','N','N','N',335.68,'Live'
