@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','E','N','Y',10,1000000,6,0,0,1969,'S','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',235.91,'Lapsed'
'N','E','N','Y',17,1000000,6,0,0,1956,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',246.1,'Live'
'N','R','N','Y',3,1000000,6,0,0,1936,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',164.93,'Live'
'Y','R','N','Y',12,1000000,7,0,0,1939,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',118.32,'Live'
'N','R','N','Y',4,1000000,6,0,0,1929,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',164.27,'Live'
'N','E','N','Y',13,1000000,6,0,0,1947,'P','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','Y',214.04,'Live'
'N','R','N','Y',20,1000000,7,0,0,1949,'W','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','Y',259.22,'Live'
'N','R','N','Y',18,1000000,7,0,0,1954,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',244.82,'Live'
'N','U','N','Y',5,1000000,6,999,48.81,1958,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',484.83,'Live'
'Y','R','N','Y',3,1000000,3,0,0,1919,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',160.98,'Live'
'N','R','N','Y',0,1000000,7,5000,25.7,1943,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','Y','N','N','N',191.56,'Lapsed'
'Y','R','N','Y',23,1000000,7,0,0,1943,'M','M','Y','Y',4,11,15,'Y',30,'Y','PH','N','N',1900,'PureDD','N','N','Y','N',448.64,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1926,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',180.03,'Live'
'N','E','N','Y',11,1000000,6,0,0,1946,'M','F','Y','Y',3,7,3,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',203.16,'Live'
'Y','E','N','Y',4,1000000,3,500,3.7,1956,'P','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',316.87,'Live'
'N','R','N','Y',3,1000000,6,0,0,1926,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','Y','N','N','N',278.02,'Live'
'N','R','N','Y',12,1000000,6,0,0,1935,'M','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',201.5,'Live'
'N','R','N','Y',1,1000000,6,0,0,1922,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',171.17,'Live'
'Y','R','N','Y',14,1000000,2,0,0,1942,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',192.23,'Lapsed'
'N','R','N','Y',0,1000000,6,7888,33.91,1934,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',254.62,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1938,'W','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',156.48,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1948,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',234.06,'Cancelled'
'N','R','N','Y',17,1000000,6,0,0,1927,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',150.41,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1929,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','Y','Y','Y','Y',211.73,'Live'
'N','R','N','Y',13,1000000,6,0,0,1946,'W','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',215.65,'Lapsed'
'N','E','N','Y',19,1000000,7,1500,10.74,1951,'S','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',183.76,'Lapsed'
'N','R','N','Y',13,1000000,4,0,0,1934,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',153.06,'Live'
'N','R','N','Y',19,1000000,6,800,8.94,1929,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',244.77,'Live'
'N','R','N','Y',3,1000000,7,0,0,1920,'W','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',142.43,'Live'
'Y','R','N','Y',9,1000000,3,0,0,1932,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',201.18,'Live'
'N','R','N','Y',13,1000000,6,0,0,1929,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',168.66,'Live'
'N','R','N','Y',0,1000000,6,0,0,1942,'M','F','N','Y',3,11,15,'N',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',245.58,'Lapsed'
'Y','R','N','Y',4,1000000,3,0,0,1944,'O','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',244.88,'Live'
'N','R','N','Y',0,1000000,6,3500,18.87,1948,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',170,'Live'
'N','R','N','Y',12,1000000,6,1000,5.92,1927,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',138.97,'Live'
'N','R','N','Y',7,1000000,6,1200,8.44,1929,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',151.62,'Live'
'N','R','N','Y',20,1000000,7,0,0,1945,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',349,'Live'
'N','E','N','Y',38,1000000,6,0,0,1965,'M','M','N','Y',3,11,3,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',204.38,'Lapsed'
'N','R','N','Y',16,1000000,6,0,0,1927,'O','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',341.94,'Live'
'N','H','N','Y',12,1000000,6,0,0,1946,'M','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',156.09,'Cancelled'
'N','E','N','Y',1,1000000,6,0,0,1949,'D','F','Y','N',3,19,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',313.09,'Live'
'N','E','N','Y',7,1000000,6,0,0,1956,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',166.76,'Live'
'N','R','N','Y',8,1000000,7,0,0,1925,'W','F','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',218.32,'Live'
'N','R','N','Y',11,1000000,6,0,0,1925,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','Y','Y',126.95,'Live'
'N','R','N','Y',12,1000000,7,0,0,1939,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',465.77,'Lapsed'
'N','R','N','Y',9,1000000,7,0,0,1929,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1870,'NonDD','N','N','N','N',161.4,'Lapsed'
'N','R','N','Y',13,1000000,6,25110,56.64,1954,'C','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',357.93,'Lapsed'
'N','R','N','Y',13,1000000,7,0,0,1944,'D','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',164.67,'Live'
'N','R','N','Y',30,1000000,6,0,0,1924,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',211.78,'Live'
'Y','R','N','Y',3,1000000,3,5785,37.59,1950,'O','M','N','Y',4,11,15,'Y',0,'N','PH','Y','N',1980,'NonDD','N','N','N','N',245.54,'Live'
'N','R','N','Y',4,1000000,6,0,0,1928,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'DD-Other','Y','Y','N','N',194,'Live'
'N','R','N','Y',14,1000000,6,0,0,1923,'M','F','N','N',2,11,15,'Y',30,'Y','PH','N','N',1990,'NonDD','N','N','N','N',119.29,'Live'
'N','R','N','Y',13,1000000,6,0,0,1932,'P','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',238.43,'Live'
'N','R','N','Y',6,1000000,6,0,0,1947,'M','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',220.4,'Live'
'N','H','N','Y',3,1000000,6,0,0,1950,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',107.24,'Live'
'Y','E','N','Y',9,1000000,3,2200,17.93,1969,'O','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',345.24,'Live'
'N','R','N','Y',16,1000000,6,0,0,1937,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',227.61,'Live'
'N','R','N','Y',10,1000000,5,0,0,1948,'P','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',294.1,'Live'
'N','R','N','Y',16,1000000,6,5500,26.08,1941,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',246.28,'Live'
'N','R','N','Y',2,1000000,5,0,0,1952,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','N','N','Y','Y',165.86,'Live'
'N','R','N','Y',10,1000000,6,0,0,1940,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','Y',192.22,'Live'
'Y','R','N','Y',10,1000000,3,0,0,1933,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',315.1,'Live'
'N','E','N','Y',13,1000000,6,0,0,1943,'P','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',174.66,'Lapsed'
'N','R','N','Y',5,1000000,7,0,0,1942,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',200.13,'Live'
'N','R','N','Y',13,1000000,6,0,0,1921,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',199.57,'Live'
'N','R','N','Y',5,1000000,7,0,0,1925,'S','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',175.01,'Live'
'N','R','N','Y',13,1000000,6,0,0,1942,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',139.37,'Lapsed'
'N','R','N','Y',15,1000000,5,0,0,1923,'W','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',148.16,'Live'
'N','R','N','Y',8,1000000,6,7250,56.62,1954,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','Y','Y','N','N',212.49,'Live'
'N','R','N','Y',10,1000000,6,0,0,1927,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',223.91,'Lapsed'
'N','E','N','Y',0,1000000,7,0,0,1950,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',174.74,'Live'
'N','R','N','Y',1,1000000,6,0,0,1940,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',287.02,'Live'
'N','R','N','Y',17,1000000,6,0,0,1942,'O','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',155.49,'Lapsed'
'N','R','N','Y',10,1000000,7,0,0,1927,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','N','N','N','N',168.13,'Live'
'N','R','N','Y',5,1000000,7,0,0,1935,'M','F','Y','Y',2,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',117.1,'Live'
'N','R','N','Y',6,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','Y','Y','N','N',260.65,'Live'
'Y','R','N','Y',3,1000000,6,0,0,1933,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',262.59,'Lapsed'
'N','R','N','Y',2,1000000,6,3600,22.24,1943,'S','M','N','N',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',320.69,'Live'
'N','R','N','Y',5,1000000,6,0,0,1926,'W','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',172.31,'Live'
'N','E','N','Y',6,1000000,6,500,16.22,1953,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',224.14,'Live'
'N','E','N','Y',3,1000000,6,0,0,1954,'O','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',200.58,'Live'
'Y','R','N','Y',14,1000000,3,0,0,1949,'P','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','Y','Y','N','Y',503.35,'Live'
'N','R','N','Y',8,1000000,6,0,0,1947,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',188.25,'Lapsed'
'N','E','N','Y',28,1000000,6,0,0,1955,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',239.72,'Lapsed'
'N','R','N','Y',7,1000000,7,0,0,1937,'D','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',182.52,'Live'
'N','E','N','Y',1,1000000,6,0,0,1958,'D','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',236.62,'Lapsed'
'N','E','N','Y',0,1000000,8,1545,13.96,1970,'M','F','N','N',5,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',555.16,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1939,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',352.69,'Lapsed'
'Y','R','N','Y',10,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1990,'NonDD','N','N','N','N',120.36,'Live'
'N','R','N','Y',7,1000000,6,0,0,1929,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',171.77,'Live'
'N','R','N','Y',25,1000000,7,0,0,1930,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',151.69,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1940,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',190.02,'Live'
'N','R','N','Y',15,1000000,6,0,0,1948,'D','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','Y','N',136.01,'Lapsed'
'N','E','N','Y',47,1000000,5,0,0,1958,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',236.59,'Lapsed'
'N','R','N','Y',7,1000000,5,5600,27.66,1933,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',173.88,'Live'
'N','R','N','Y',1,1000000,6,4000,27.65,1948,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',172.79,'Live'
'N','E','N','Y',1,1000000,6,0,0,1949,'P','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',256.87,'Live'
'N','R','N','Y',3,1000000,6,0,0,1935,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','Y','Y','N','N',152.23,'Live'
'Y','R','N','Y',11,1000000,6,0,0,1935,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',101.21,'Live'
'N','R','N','Y',12,1000000,6,0,0,1936,'P','F','N','Y',5,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',370.49,'Live'
'N','R','N','Y',3,1000000,6,0,0,1938,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',150.19,'Live'
'Y','E','N','Y',12,1000000,6,0,0,1979,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',282.64,'Live'
'Y','E','N','Y',12,1000000,3,0,0,1969,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',388.36,'Live'
'Y','R','N','Y',21,1000000,2,0,0,1925,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',168,'Live'
'N','R','N','Y',8,1000000,7,1300,7.7,1947,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',172.78,'Lapsed'
'N','R','N','Y',14,1000000,7,0,0,1936,'W','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',148.13,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1929,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',151.75,'Live'
'N','R','N','Y',7,1000000,6,2500,14.81,1934,'S','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',215.27,'Live'
'Y','R','N','Y',9,1000000,3,1930,16.68,1933,'D','M','N','Y',1,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',126.87,'Live'
'N','R','N','Y',8,1000000,7,0,0,1926,'O','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','Y','Y',152.45,'Live'
'N','E','N','Y',12,1000000,7,3700,53.46,1950,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','N','N','N','N',416.35,'Live'
'N','R','N','Y',4,1000000,7,0,0,1957,'P','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',168.67,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1927,'O','M','N','N',2,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',144.42,'Live'
'N','R','N','Y',8,1000000,5,2000,16.48,1931,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',233.87,'Live'
'N','R','N','Y',11,1000000,6,0,0,1928,'W','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',137.64,'Live'
'N','R','N','Y',46,1000000,6,0,0,1948,'O','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',229.16,'Lapsed'
'N','E','N','Y',3,1000000,6,1000,12.29,1955,'O','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','Y','Y','N','N',302.61,'Lapsed'
'N','R','N','Y',10,1000000,5,0,0,1942,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',183.19,'Lapsed'
'Y','S','N','Y',1,1000000,7,0,0,1944,'S','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','Y','Y',284.36,'Lapsed'
'N','S','N','Y',3,1000000,5,0,0,1949,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1869,'NonDD','N','N','N','N',317.24,'Live'
'Y','S','Y','Y',0,1000000,6,2500,16.79,1954,'M','M','N','Y',5,11,15,'Y',0,'N','PH','N','N',1990,'PureDD','Y','Y','N','N',465.35,'Live'
'N','R','N','Y',18,1000000,5,7700,38.04,1957,'M','F','Y','Y',5,11,15,'Y',0,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',377.93,'Live'
'Y','R','N','Y',0,1000000,0,0,0,1942,'M','M','N','Y',3,11,15,'N',30,'Y','PH','N','N',1920,'PureDD','N','N','N','N',296.86,'Lapsed'
'Y','R','N','Y',6,1000000,7,1000,25.83,1937,'M','M','Y','Y',3,19,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',144.38,'Lapsed'
'N','R','N','Y',15,1000000,6,0,0,1937,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','N','N','N',144.39,'Live'
'N','R','N','Y',24,1000000,6,0,0,1940,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',208.88,'Lapsed'
'N','E','N','Y',11,1000000,6,2000,12.74,1954,'M','M','N','N',4,11,15,'N',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',341,'Live'
'N','R','N','Y',0,1000000,7,0,0,1930,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',113.16,'Live'
'N','R','N','Y',4,1000000,6,0,0,1936,'P','F','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',156.44,'Lapsed'
'N','R','N','Y',24,1000000,6,0,0,1943,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',141.51,'Lapsed'
'N','R','N','Y',20,1000000,5,0,0,1933,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',159.16,'Live'
'N','R','N','Y',9,1000000,7,0,0,1940,'M','F','N','N',4,11,15,'Y',30,'Y','PH','N','N',1980,'NonDD','N','N','N','N',205.96,'Lapsed'
'N','R','N','Y',46,1000000,6,0,0,1946,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',318.66,'Lapsed'
'Y','R','N','Y',14,1000000,2,0,0,1946,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',131.13,'Lapsed'
'Y','R','N','Y',1,1000000,3,0,0,1935,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',203.18,'Live'
'N','R','N','Y',10,1000000,6,0,0,1938,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',117.46,'Live'
'N','E','N','Y',3,1000000,6,250,12.21,1958,'D','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',355.86,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1952,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',199.85,'Lapsed'
'N','E','N','Y',3,1000000,6,1000,4.94,1949,'C','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',183,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1933,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',213.94,'Live'
'N','R','N','Y',13,1000000,6,1300,6.16,1942,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',181.69,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1920,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',150.43,'Live'
'Y','R','N','Y',0,1000000,0,6200,14.68,1936,'W','M','Y','Y',3,11,15,'Y',0,'Y','PH','Y','N',1980,'PureDD','Y','Y','N','N',218.94,'Lapsed'
'N','R','N','Y',2,1000000,7,0,0,1935,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',190.09,'Live'
'N','R','N','Y',0,1000000,6,0,0,1948,'P','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',130.86,'Lapsed'
'N','R','N','Y',4,1000000,6,0,0,1942,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',286.1,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1945,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',112.81,'Lapsed'
'Y','R','N','Y',10,1000000,3,0,0,1929,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',223.24,'Live'
'N','E','N','Y',32,1000000,6,0,0,1948,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',127,'Live'
'Y','R','N','Y',5,1000000,3,0,0,1942,'O','F','N','N',3,11,15,'N',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',229.96,'Live'
'N','E','N','Y',15,1000000,6,0,0,1956,'O','F','N','N',5,11,15,'N',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',240.11,'Live'
'Y','R','N','Y',8,1000000,7,0,0,1929,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',166.46,'Live'
'N','R','N','Y',0,1000000,6,500,3.48,1944,'M','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',272.5,'Lapsed'
'N','R','N','Y',10,1000000,5,0,0,1921,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',180.2,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1932,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',196.25,'Live'
'N','R','N','Y',3,1000000,7,0,0,1944,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',130.58,'Live'
'N','E','N','Y',8,1000000,6,0,0,1950,'S','F','N','Y',5,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','Y','N',547.5,'Lapsed'
'N','E','N','Y',0,1000000,7,0,0,1980,'P','M','N','Y',3,11,15,'N',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',135.99,'Live'
