@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','R','N','Y',12,1000000,6,0,0,1928,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',241.51,'Lapsed'
'Y','R','N','Y',4,1000000,3,0,0,1937,'P','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',115.93,'Live'
'N','R','N','Y',4,1000000,6,0,0,1938,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',246.81,'Live'
'N','R','N','Y',21,1000000,5,0,0,1940,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',241.71,'Lapsed'
'N','E','N','Y',2,1000000,6,0,0,1942,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',222.12,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1945,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1920,'DD-Other','N','N','N','N',163.99,'Cancelled'
'N','R','Y','Y',13,1000000,6,0,0,1946,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',152.31,'Live'
'N','R','N','Y',0,1000000,6,0,0,1947,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',171.81,'Live'
'N','E','N','Y',11,1000000,6,0,0,1954,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','Y','N','N',263.44,'Live'
'N','E','N','Y',12,1000000,6,0,0,1956,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',187.57,'Live'
'N','E','N','Y',6,1000000,6,0,0,1957,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',251.53,'Live'
'N','R','N','Y',17,1000000,6,0,0,1921,'O','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',166.48,'Lapsed'
'Y','R','N','Y',14,1000000,3,0,0,1931,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',136.74,'Live'
'N','R','N','Y',3,1000000,6,0,0,1932,'P','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',156.44,'Live'
'N','R','N','Y',18,1000000,6,0,0,1932,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',234.32,'Live'
'N','R','N','Y',16,1000000,6,0,0,1939,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',136.14,'Lapsed'
'N','R','N','Y',8,1000000,7,0,0,1942,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',166.26,'Live'
'N','R','N','Y',22,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'DD-Other','N','N','N','N',195.1,'Live'
'N','R','N','Y',11,1000000,6,0,0,1945,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',225.79,'Lapsed'
'Y','E','N','Y',5,1000000,3,0,0,1955,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','Y','Y','N','N',387.37,'Live'
'N','E','N','Y',7,1000000,6,0,0,1955,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',247.13,'Live'
'N','E','N','Y',2,1000000,6,0,0,1958,'P','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',317.94,'Live'
'N','R','N','Y',11,1000000,6,0,0,1923,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',258.64,'Lapsed'
'N','R','N','Y',2,1000000,6,0,0,1933,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',157.11,'Live'
'N','R','N','Y',15,1000000,6,5000,30.89,1935,'M','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',315.36,'Live'
'Y','R','N','Y',2,1000000,0,2000,35.39,1935,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',370.88,'Live'
'N','R','N','Y',1,1000000,6,0,0,1940,'O','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','Y','Y','Y','Y',314.32,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1943,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',189.97,'Live'
'N','E','N','Y',8,1000000,6,100,2.91,1951,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',195.79,'Live'
'N','E','N','Y',14,1000000,6,0,0,1951,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',147.27,'Live'
'N','E','N','Y',1,1000000,4,2000,22.18,1957,'D','F','N','N',7,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',510,'Live'
'N','E','N','Y',8,1000000,6,0,0,1965,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',278.52,'Live'
'N','R','N','Y',0,1000000,6,0,0,1927,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',151.39,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1928,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'DD-Other','Y','N','N','N',238.32,'Live'
'N','R','N','Y',3,1000000,6,0,0,1930,'P','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',254.64,'Live'
'N','R','N','Y',9,1000000,6,0,0,1931,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',294.15,'Live'
'N','R','N','Y',3,1000000,5,0,0,1932,'O','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',289.92,'Lapsed'
'N','R','N','Y',19,1000000,5,3500,25.33,1933,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','Y','Y',186.55,'Lapsed'
'N','R','N','Y',10,1000000,5,0,0,1935,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',200.09,'Live'
'N','R','N','Y',12,1000000,6,0,0,1936,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',280.13,'Live'
'N','R','N','Y',23,1000000,6,0,0,1937,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',191.99,'Lapsed'
'N','R','N','Y',10,1000000,9,0,0,1939,'D','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',208.53,'Live'
'N','R','N','Y',0,1000000,6,0,0,1943,'M','M','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1920,'NonDD','N','N','N','N',131.78,'Live'
'N','R','N','Y',32,1000000,7,0,0,1944,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',167.51,'Live'
'N','E','N','Y',0,1000000,6,4000,6.44,1948,'M','M','Y','Y',5,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',281.4,'Live'
'N','R','N','Y',1,1000000,6,0,0,1948,'P','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',287.64,'Live'
'N','E','N','Y',15,1000000,6,0,0,1951,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','N','N','N',152.22,'Live'
'Y','E','N','Y',7,1000000,3,0,0,1953,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',292.87,'Live'
'Y','R','N','Y',24,1000000,6,0,0,1926,'M','M','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'DD-Other','N','N','N','N',117.73,'Live'
'N','R','N','Y',28,1000000,6,0,0,1929,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',161.59,'Live'
'N','R','N','Y',0,1000000,6,250,1.13,1930,'S','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',199.82,'Live'
'N','R','N','Y',10,1000000,6,0,0,1934,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',199.31,'Live'
'Y','R','N','Y',35,1000000,3,0,0,1934,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','Y','Y',483.86,'Live'
'N','R','N','Y',8,1000000,6,0,0,1938,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',222.36,'Live'
'N','R','N','Y',30,1000000,5,0,0,1938,'P','F','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','N','N','N','N',483.88,'Live'
'N','R','N','Y',13,1000000,5,6200,39.49,1939,'O','M','N','Y',3,11,15,'N',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',251.54,'Live'
'Y','R','N','Y',8,1000000,4,0,0,1940,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',195.35,'Live'
'N','R','N','Y',5,1000000,6,0,0,1942,'W','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',127,'Live'
'N','R','N','Y',10,1000000,6,300,7.72,1946,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',170.02,'Live'
'N','R','N','Y',4,1000000,6,0,0,1950,'O','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',204.21,'Lapsed'
'N','E','Y','Y',10,1000000,9,0,0,1957,'S','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1870,'PureDD','N','N','N','N',212.5,'Lapsed'
'Y','R','N','Y',10,1000000,3,0,0,1932,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','Y','Y','N','N',261.23,'Live'
'N','R','N','Y',13,1000000,7,0,0,1935,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',119.74,'Live'
'Y','R','N','Y',11,1000000,1,0,0,1941,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',234.48,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1941,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',206.6,'Lapsed'
'N','R','N','Y',17,1000000,5,0,0,1943,'P','F','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',210.78,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1943,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',129.34,'Lapsed'
'N','R','Y','Y',17,1000000,7,0,0,1944,'M','M','N','Y',5,11,15,'Y',30,'N','PH','N','N',1870,'NonDD','N','N','Y','Y',669.05,'Live'
'N','R','N','Y',4,1000000,6,0,0,1948,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',156.42,'Lapsed'
'Y','E','N','Y',9,1000000,4,5000,39.82,1949,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',505.72,'Live'
'N','E','N','Y',7,1000000,6,0,0,1951,'S','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',246.85,'Live'
'N','R','N','Y',0,1000000,6,0,0,1956,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',226.95,'Live'
'N','E','N','Y',20,1000000,6,0,0,1958,'D','F','N','N',4,11,15,'Y',0,'Y','PH','N','N',1870,'PureDD','N','N','N','N',313.03,'Lapsed'
'N','E','N','Y',2,1000000,6,0,0,1962,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',268.13,'Live'
'N','R','N','Y',23,1000000,6,0,0,1919,'W','F','N','N',4,11,15,'Y',181,'Y','PH','N','N',1920,'PureDD','N','N','N','N',480.05,'Lapsed'
'N','R','N','Y',9,1000000,4,0,0,1921,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',172.96,'Live'
'N','R','N','Y',6,1000000,6,0,0,1936,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',175.24,'Live'
'N','R','N','Y',22,1000000,7,0,0,1936,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',155.46,'Lapsed'
'N','R','N','Y',3,1000000,6,0,0,1937,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','Y','Y',178.05,'Live'
'N','R','N','Y',2,1000000,7,1500,8.88,1944,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1990,'NonDD','N','N','N','N',224.8,'Lapsed'
'N','R','N','Y',8,1000000,5,0,0,1947,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',149.02,'Live'
'Y','R','N','Y',16,1000000,2,0,0,1947,'W','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',180.13,'Lapsed'
'N','R','N','Y',1,1000000,6,2890,18.41,1950,'O','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',991.06,'Live'
'Y','E','N','Y',28,1000000,9,0,0,1952,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',312.82,'Lapsed'
'N','E','N','Y',5,1000000,6,0,0,1964,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',308.19,'Live'
'N','R','N','Y',13,1000000,7,4000,21.34,1920,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',213.11,'Live'
'Y','R','N','Y',12,1000000,3,0,0,1930,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','Y','Y',191.63,'Live'
'N','R','N','Y',10,1000000,6,0,0,1935,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1920,'NonDD','Y','Y','N','N',327.78,'Lapsed'
'N','R','N','Y',12,1000000,7,0,0,1936,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','Y','Y','N','N',223.75,'Live'
'N','S','N','Y',13,1000000,6,0,0,1942,'W','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',200.75,'Live'
'Y','R','N','Y',13,1000000,4,0,0,1945,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',282.83,'Live'
'N','R','N','Y',27,1000000,6,0,0,1947,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',196.46,'Live'
'N','E','N','Y',14,1000000,5,0,0,1954,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1869,'PureDD','N','N','N','N',299.94,'Lapsed'
'N','S','N','Y',2,1000000,6,0,0,1958,'D','M','N','Y',5,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',274.51,'Cancelled'
'N','H','N','Y',18,1000000,6,0,0,1963,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',224.84,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1921,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',216.44,'Cancelled'
'N','R','N','Y',11,1000000,6,0,0,1923,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',162.62,'Live'
'N','R','N','Y',9,1000000,6,0,0,1930,'O','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',253.32,'Live'
'N','R','N','Y',10,1000000,6,0,0,1931,'W','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',138.67,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1931,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',186.26,'Live'
'N','R','N','Y',14,1000000,6,0,0,1932,'O','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',219.25,'Live'
'N','R','N','Y',1,1000000,6,0,0,1935,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',157.1,'Live'
'N','R','N','Y',0,1000000,4,0,0,1936,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1869,'DD-Other','N','N','N','N',282.81,'Live'
'N','R','N','Y',3,1000000,6,0,0,1937,'P','F','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',194.76,'Live'
'N','R','N','Y',6,1000000,6,0,0,1938,'S','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',141.74,'Live'
'N','R','N','Y',14,1000000,6,0,0,1941,'O','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',243.41,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1921,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',141.56,'Cancelled'
'N','R','N','Y',1,1000000,5,0,0,1924,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',218.42,'Live'
'N','R','N','Y',41,1000000,6,0,0,1924,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',395.65,'Live'
'N','R','N','Y',0,1000000,6,0,0,1926,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',171.13,'Live'
'N','R','N','Y',13,1000000,6,0,0,1926,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','Y','Y','Y','Y',250.46,'Live'
'Y','R','N','Y',11,1000000,2,0,0,1931,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',220,'Live'
'N','R','N','Y',0,1000000,6,0,0,1934,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','Y','Y','N','Y',309.57,'Live'
'N','R','N','Y',14,1000000,7,3000,14.22,1934,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',143.75,'Live'
'N','R','N','Y',24,1000000,7,0,0,1934,'M','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1990,'NonDD','N','N','N','N',119.87,'Live'
'N','E','N','Y',5,1000000,6,2000,22.23,1943,'D','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',218.79,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1946,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',211.29,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1922,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',262.59,'Live'
'N','R','N','Y',10,1000000,6,0,0,1926,'P','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',261.29,'Live'
'N','R','N','Y',6,1000000,6,0,0,1934,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1869,'NonDD','N','N','N','N',176.15,'Lapsed'
'N','R','N','Y',20,1000000,6,0,0,1934,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','N','N','N','N',207,'Lapsed'
'N','R','N','Y',15,1000000,6,0,0,1935,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',164.76,'Lapsed'
'N','R','N','Y',8,1000000,5,0,0,1935,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',142.02,'Live'
'N','R','N','Y',34,1000000,6,0,0,1936,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',208.72,'Lapsed'
'N','R','N','Y',16,1000000,6,0,0,1938,'W','F','N','N',3,11,15,'N',30,'N','PH','N','Y',1960,'NonDD','N','N','N','N',288.84,'Live'
'N','R','N','Y',21,1000000,7,0,0,1943,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',438.71,'Live'
'N','R','N','Y',15,1000000,6,0,0,1944,'S','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',113.06,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1946,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',157.82,'Live'
'N','R','N','Y',11,1000000,6,0,0,1949,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',279,'Live'
'Y','R','N','Y',17,1000000,3,0,0,1950,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',302.37,'Lapsed'
'N','E','N','Y',11,1000000,6,0,0,1950,'S','F','N','N',4,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',249.98,'Lapsed'
'N','R','N','Y',13,1000000,7,2000,11.85,1951,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',196.8,'Lapsed'
'N','E','N','Y',10,1000000,7,0,0,1952,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',202.67,'Live'
'N','E','N','Y',14,1000000,6,0,0,1957,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','Y','Y','N','N',202.07,'Live'
'N','R','N','Y',21,1000000,3,0,0,1925,'W','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',267.65,'Live'
'N','R','N','Y',11,1000000,7,0,0,1926,'M','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',154.71,'Live'
'N','R','N','Y',3,1000000,6,0,0,1928,'M','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',267.2,'Live'
'N','R','N','Y',12,1000000,6,0,0,1931,'P','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',209.68,'Live'
'N','R','N','Y',11,1000000,6,0,0,1937,'P','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','Y','Y',171.4,'Live'
'N','R','N','Y',12,1000000,6,0,0,1939,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',135.24,'Live'
'N','R','N','Y',23,1000000,7,0,0,1940,'W','F','N','Y',5,11,15,'N',0,'Y','PH','N','N',1990,'NonDD','Y','Y','N','N',295.85,'Lapsed'
'N','R','N','Y',11,1000000,6,0,0,1944,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',189.61,'Cancelled'
'N','R','N','Y',4,1000000,7,0,0,1945,'O','F','Y','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','Y','Y','N','N',138.67,'Live'
'N','E','N','Y',0,1000000,6,0,0,1946,'M','M','N','N',4,11,15,'N',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',277,'Live'
'N','S','N','Y',13,1000000,6,0,0,1949,'D','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','Y','Y',170.7,'Live'
'N','E','N','Y',16,1000000,6,0,0,1949,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',318.09,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1950,'M','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',135.73,'Lapsed'
'N','E','N','Y',6,1000000,6,0,0,1954,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',194.3,'Live'
'N','R','N','Y',0,1000000,6,0,0,1930,'O','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',211.38,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1933,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',350.84,'Live'
'N','R','N','Y',0,1000000,6,0,0,1938,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'DD-Other','N','N','N','N',148.4,'Live'
'N','R','N','Y',26,1000000,7,0,0,1939,'W','F','N','N',4,11,15,'Y',0,'Y','PH','N','N',1900,'PureDD','N','N','N','N',299.79,'Live'
'Y','R','N','Y',0,1000000,0,0,0,1946,'D','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',262.08,'Lapsed'
'N','E','N','Y',12,1000000,6,0,0,1948,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','Y','Y','N','N',235,'Lapsed'
'N','R','N','Y',12,1000000,6,3000,19.56,1949,'M','M','N','N',2,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',133.72,'Lapsed'
'N','R','N','Y',2,1000000,5,0,0,1921,'W','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1870,'PureDD','Y','Y','N','N',247.03,'Live'
'N','R','N','Y',11,1000000,7,0,0,1924,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',205.15,'Live'
'N','R','N','Y',31,1000000,6,0,0,1929,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','Y','Y','N','N',302.47,'Cancelled'
